Purchase Order ID,Status Description,Employee ID,Employee Name,Vendor ID,Vendor Name,Ship Method ID,Ship Method,Order Date,Ship Date,Sub Total,Tax Amt,Freight,Total Due
G-91536581,Complete,253,Linda Meisner,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2022-11-30 0:00,2022-12-17 0:00,19656.0039,1572.4803,2213.8578,22973.4952
G-60856738,Complete,261,Reinout Hillmann,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2021-07-15 0:00,2021-07-22 0:00,19176.5892,1534.1271,2191.58,22902.2963
G-13174787,Complete,260,Annette Hill,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2022-08-03 0:00,2022-08-05 0:00,30092.3796,2407.3904,1779.2633,34279.0333
G-73644267,Complete,253,Linda Meisner,1646,Electronic Bike Repair & Supplies,5,CARGO TRANSPORT 5,2022-04-20 0:00,2022-04-26 0:00,50462.2279,4036.9782,6034.1823,60533.3884
B-10771027,Complete,253,Linda Meisner,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2024-06-29 0:00,2024-07-07 0:00,45840.3044,3667.2244,16655.0965,64839.3728
J-74545898,Complete,255,Gordon Hee,1658,Crowley Sport,5,CARGO TRANSPORT 5,2023-03-21 0:00,2023-03-25 0:00,47252.2914,3780.1833,7132.4821,58164.9568
G-84191338,Complete,252,Arvind Rao,1578,"Vision Cycles, Inc.",2,ZY - EXPRESS,2024-04-21 0:00,2024-04-25 0:00,31615.8064,2529.2645,2084.2897,36229.3606
A-21181914,Complete,258,Erin Hagens,1576,Superior Bicycles,2,ZY - EXPRESS,2024-09-30 0:00,2024-10-11 0:00,45840.3044,3667.2244,5659.6551,55167.1839
A-92313979,Complete,257,Eric Kurjan,1498,"Trikes, Inc.",5,CARGO TRANSPORT 5,2022-10-05 0:00,2022-10-10 0:00,27794.5733,2223.5659,3790.2716,33808.4108
G-44545037,Rejected,261,Reinout Hillmann,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2020-10-09 0:00,2020-10-21 0:00,9562.3685,764.9895,1674.6201,12001.9781
J-58229740,Complete,261,Reinout Hillmann,1588,Signature Cycles,5,CARGO TRANSPORT 5,2025-02-16 0:00,2025-02-20 0:00,45789.4481,3663.1558,11542.0245,60994.6284
J-28332083,Complete,259,Ben Miller,1646,Electronic Bike Repair & Supplies,4,OVERNIGHT J-FAST,2025-04-20 0:00,2025-04-24 0:00,32577.9378,2606.235,1673.3385,36857.5113
J-52247990,Complete,253,Linda Meisner,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2021-12-10 0:00,2021-12-17 0:00,30478.0428,2438.2434,4678.5108,38346.6929
G-91668292,Complete,255,Gordon Hee,1506,Greenwood Athletic Company,4,OVERNIGHT J-FAST,2022-09-17 0:00,2022-09-20 0:00,46099.7965,3687.9837,4661.5083,54449.149
A-36305247,Rejected,258,Erin Hagens,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2023-09-22 0:00,2023-09-29 0:00,44722.2482,3577.7799,5210.6187,52440.4339
A-72353309,Complete,255,Gordon Hee,1576,Superior Bicycles,3,OVERSEAS - DELUXE,2020-06-05 0:00,2020-06-13 0:00,41529.0533,3322.3243,6698.6237,51550.0013
J-70687395,Complete,261,Reinout Hillmann,1556,West Junction Cycles,4,OVERNIGHT J-FAST,2022-02-08 0:00,2022-02-12 0:00,26823.7958,2145.9037,2080.3306,31050.0301
A-11450071,Complete,261,Reinout Hillmann,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2025-04-13 0:00,2025-04-17 0:00,46986.312,3758.905,3469.0294,54214.2464
A-25796509,Complete,261,Reinout Hillmann,1586,Mitchell Sports,4,OVERNIGHT J-FAST,2022-11-04 0:00,2022-11-07 0:00,46099.7965,3687.9837,4494.8887,54282.6689
J-36864020,Complete,251,Mikael Sandberg,1624,Competition Bike Training Systems,5,CARGO TRANSPORT 5,2024-07-05 0:00,2024-07-12 0:00,31235.1453,2498.8116,5145.7018,39657.2519
K-27649134,Complete,259,Ben Miller,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2021-07-03 0:00,2021-07-07 0:00,29358.4192,2348.6735,1617.0232,33324.1159
J-91553794,Complete,251,Mikael Sandberg,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2025-12-19 0:00,2025-12-26 0:00,46986.312,3758.905,5896.8962,57774.9555
C-32904691,Complete,250,Sheela Word,1526,International Bicycles,2,ZY - EXPRESS,2025-03-24 0:00,2025-03-30 0:00,31904.9479,2552.3958,2926.8208,37384.1645
J-47776437,Complete,251,Mikael Sandberg,1658,Crowley Sport,1,XRQ - TRUCK GROUND,2023-10-18 0:00,2023-10-25 0:00,47252.2914,3780.1833,4392.8877,55425.3624
G-84324519,Complete,259,Ben Miller,1632,Sport Fan Co.,1,XRQ - TRUCK GROUND,2025-08-25 0:00,2025-08-31 0:00,70252.3039,5620.1843,8850.2653,84722.7535
J-90345418,Complete,254,Fukiko Ogisu,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2025-08-15 0:00,2025-09-05 0:00,46986.312,3758.905,9166.3595,58713.345
J-80383096,Rejected,251,Mikael Sandberg,1588,Signature Cycles,4,OVERNIGHT J-FAST,2023-12-27 0:00,2023-12-31 0:00,43583.0559,3486.6445,3054.567,50124.2674
A-13627427,Complete,256,Frank Pellow,1538,Vista Road Bikes,5,CARGO TRANSPORT 5,2024-10-23 0:00,2024-10-31 0:00,41772.2259,3341.7781,5243.2919,50357.2959
F-34743916,Complete,250,Sheela Word,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2025-05-10 0:00,2025-05-17 0:00,46986.312,3758.905,3537.8451,54283.0621
H-87402310,Complete,253,Linda Meisner,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2024-11-14 0:00,2024-11-18 0:00,45840.3044,3667.2244,3217.2264,52724.7552
B-12483218,Complete,257,Eric Kurjan,1508,"Compete Enterprises, Inc",5,CARGO TRANSPORT 5,2024-09-07 0:00,2024-09-15 0:00,2116.3405,169.3072,271.1904,2556.8381
J-69005366,Complete,257,Eric Kurjan,1556,West Junction Cycles,3,OVERSEAS - DELUXE,2023-04-22 0:00,2023-05-01 0:00,27494.3907,2199.5513,3420.4479,33114.3899
F-30907835,Complete,256,Frank Pellow,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2023-12-05 0:00,2023-12-10 0:00,13115.087,1049.207,1062.676,15226.97
G-45431184,Complete,261,Reinout Hillmann,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2022-12-08 0:00,2022-12-16 0:00,43631.4616,3490.5169,8482.5658,54492.4534
G-14945286,Complete,256,Frank Pellow,1570,First Rate Bicycles,1,XRQ - TRUCK GROUND,2022-09-01 0:00,2022-09-08 0:00,53435.234,4274.8187,4339.6416,62049.6943
A-94612211,Complete,258,Erin Hagens,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2023-01-12 0:00,2023-01-19 0:00,30844.6891,2467.5751,10040.1914,43352.4556
B-39490606,Complete,254,Fukiko Ogisu,1578,"Vision Cycles, Inc.",1,XRQ - TRUCK GROUND,2021-07-25 0:00,2021-08-01 0:00,29358.4192,2348.6735,2649.0167,34356.1094
G-69054392,Complete,251,Mikael Sandberg,1680,Jackson Authority,2,ZY - EXPRESS,2020-04-06 0:00,2020-04-11 0:00,19952.625,1596.21,2388.4862,23937.3212
A-28478379,Complete,253,Linda Meisner,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2023-06-16 0:00,2023-06-22 0:00,44722.2482,3577.7799,11683.829,61183.5342
G-55008138,Complete,259,Ben Miller,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2023-10-27 0:00,2023-10-30 0:00,20147.404,1611.7923,7477.5848,29236.7811
G-67644954,Complete,250,Sheela Word,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2024-12-13 0:00,2024-12-18 0:00,43376.5842,3470.1267,4283.4148,51130.1257
G-77598485,Complete,251,Mikael Sandberg,1538,Vista Road Bikes,5,CARGO TRANSPORT 5,2024-07-23 0:00,2024-08-01 0:00,41772.2259,3341.7781,5270.4926,50384.4966
G-91573877,Complete,260,Annette Hill,1682,"Premier Sport, Inc.",1,XRQ - TRUCK GROUND,2022-03-28 0:00,2022-04-01 0:00,22649.4525,1811.9562,2104.9849,26566.3936
G-31684465,Complete,255,Gordon Hee,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2023-09-29 0:00,2023-10-05 0:00,10297.625,823.81,4800.7084,15922.1434
G-75821695,Complete,253,Linda Meisner,1586,Mitchell Sports,2,ZY - EXPRESS,2021-06-02 0:00,2021-06-10 0:00,44975.4112,3598.0329,4420.3145,51933.8834
A-68358401,Rejected,261,Reinout Hillmann,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2021-05-04 0:00,2021-05-21 0:00,40279.4705,3222.3576,6494.7975,49996.6256
F-58873986,Complete,261,Reinout Hillmann,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2023-03-13 0:00,2023-03-17 0:00,44722.2482,3577.7799,3930.2213,52230.2494
G-77628052,Complete,254,Fukiko Ogisu,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2025-04-29 0:00,2025-05-04 0:00,46986.312,3758.905,5976.5258,55587.3079
B-86569414,Complete,260,Annette Hill,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2023-06-20 0:00,2023-06-23 0:00,30844.6891,2467.5751,2096.3188,35408.583
B-82810570,Complete,255,Gordon Hee,1526,International Bicycles,5,CARGO TRANSPORT 5,2020-03-25 0:00,2020-04-01 0:00,28199.325,2255.946,2875.4803,33330.7513
J-93169427,Complete,257,Eric Kurjan,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2025-06-12 0:00,2025-06-18 0:00,44460.9988,3556.8799,5121.5394,53139.4181
J-63399756,Complete,255,Gordon Hee,1508,"Compete Enterprises, Inc",4,OVERNIGHT J-FAST,2022-05-02 0:00,2022-05-07 0:00,39201.2089,3136.0967,4846.1642,47183.4698
B-31298047,Complete,259,Ben Miller,1586,Mitchell Sports,5,CARGO TRANSPORT 5,2021-12-14 0:00,2021-12-20 0:00,44975.4112,3598.0329,7303.1772,55876.6213
B-79155219,Complete,252,Arvind Rao,1652,Victory Bikes,5,CARGO TRANSPORT 5,2024-11-23 0:00,2024-12-01 0:00,56943.5822,4555.4866,14923.9036,76422.6465
B-59146150,Complete,253,Linda Meisner,1672,Expert Bike Co,4,OVERNIGHT J-FAST,2024-08-24 0:00,2024-08-27 0:00,24854.2513,1988.3401,1685.745,28528.3364
J-56554651,Complete,255,Gordon Hee,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2020-09-28 0:00,2020-10-02 0:00,41529.0533,3322.3243,3313.633,48165.0106
B-85782096,Complete,256,Frank Pellow,1530,Comfort Road Bicycles,5,CARGO TRANSPORT 5,2023-10-25 0:00,2023-10-30 0:00,30230.7698,2418.4616,2723.8018,34665.5725
G-96093791,Complete,252,Arvind Rao,1652,Victory Bikes,5,CARGO TRANSPORT 5,2024-03-29 0:00,2024-04-17 0:00,49224.0391,3937.9231,6822.2172,59984.1794
G-30872306,Complete,251,Mikael Sandberg,1516,Gardner Touring Cycles,5,CARGO TRANSPORT 5,2025-07-31 0:00,2025-08-08 0:00,514.6323,41.1706,112.179,668.0562
B-81275173,Complete,259,Ben Miller,1568,"Custom Frames, Inc.",5,CARGO TRANSPORT 5,2023-07-21 0:00,2023-07-27 0:00,11753.9919,940.3194,2368.3313,15363.8955
D-66636716,Complete,258,Erin Hagens,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2022-03-03 0:00,2022-03-13 0:00,43631.4616,3490.5169,6603.9727,52651.4322
A-86006395,Complete,256,Frank Pellow,1570,First Rate Bicycles,5,CARGO TRANSPORT 5,2022-05-18 0:00,2022-05-26 0:00,29778.5998,2382.288,4934.8156,37095.7034
G-45919462,Complete,258,Erin Hagens,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2022-01-26 0:00,2022-01-31 0:00,43631.4616,3490.5169,3623.805,49730.8678
A-77278118,Complete,256,Frank Pellow,1578,"Vision Cycles, Inc.",2,ZY - EXPRESS,2020-08-17 0:00,2020-08-20 0:00,16463.6981,1317.0958,1746.046,19526.6382
G-20003496,Complete,258,Erin Hagens,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2021-12-08 0:00,2021-12-17 0:00,29358.4192,2348.6735,6294.3925,38001.4852
J-50430607,Complete,254,Fukiko Ogisu,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2021-09-17 0:00,2021-09-20 0:00,42567.2796,3405.3824,5019.3821,50992.0441
G-15666463,Complete,257,Eric Kurjan,1542,Hill's Bicycle Service,2,ZY - EXPRESS,2024-08-28 0:00,2024-08-31 0:00,31286.1414,2502.8913,4330.1106,38119.1433
G-57825850,Complete,254,Fukiko Ogisu,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2025-04-17 0:00,2025-04-27 0:00,46986.312,3758.905,3720.1384,53376.0483
G-96110320,Complete,253,Linda Meisner,1588,Signature Cycles,4,OVERNIGHT J-FAST,2025-06-28 0:00,2025-07-04 0:00,45789.4481,3663.1558,3852.641,53305.2449
J-30122551,Complete,254,Fukiko Ogisu,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2022-02-11 0:00,2022-02-20 0:00,30092.3796,2407.3904,3125.2717,35625.0417
G-98015382,Complete,255,Gordon Hee,1586,Mitchell Sports,4,OVERNIGHT J-FAST,2022-11-02 0:00,2022-11-08 0:00,46099.7965,3687.9837,4004.1872,53791.9674
A-24261633,Complete,253,Linda Meisner,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2021-04-25 0:00,2021-05-14 0:00,29358.4192,2348.6735,6637.2004,38344.2931
B-43981133,Complete,258,Erin Hagens,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2025-12-28 0:00,2025-12-31 0:00,46986.312,3758.905,3278.1702,54023.3872
G-52428517,Complete,254,Fukiko Ogisu,1652,Victory Bikes,4,OVERNIGHT J-FAST,2024-04-18 0:00,2024-04-24 0:00,56943.5822,4555.4866,3097.968,64597.0368
A-93171665,Rejected,261,Reinout Hillmann,1678,"Proseware, Inc.",2,ZY - EXPRESS,2025-03-16 0:00,2025-03-23 0:00,37733.171,3018.6537,5039.978,45791.8027
G-85576539,Complete,251,Mikael Sandberg,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2025-08-25 0:00,2025-09-04 0:00,21167.3663,1693.3893,2121.9499,24982.7055
A-62372840,Complete,253,Linda Meisner,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2022-12-18 0:00,2022-12-25 0:00,43631.4616,3490.5169,5787.5789,52909.5574
G-79518015,Complete,258,Erin Hagens,1576,Superior Bicycles,2,ZY - EXPRESS,2023-06-08 0:00,2023-06-10 0:00,44722.2482,3577.7799,5632.5039,53932.532
C-74930085,Complete,257,Eric Kurjan,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2022-10-11 0:00,2022-10-19 0:00,43631.4616,3490.5169,4674.3143,52832.2187
B-14314530,Complete,253,Linda Meisner,1680,Jackson Authority,3,OVERSEAS - DELUXE,2025-09-07 0:00,2025-09-25 0:00,49644.4387,3971.5551,4230.4301,57846.4239
D-26967253,Complete,254,Fukiko Ogisu,1498,"Trikes, Inc.",2,ZY - EXPRESS,2024-04-24 0:00,2024-04-30 0:00,29201.6736,2336.1339,4108.6323,35646.4398
G-30240669,Complete,261,Reinout Hillmann,1652,Victory Bikes,4,OVERNIGHT J-FAST,2020-12-01 0:00,2020-12-05 0:00,51588.075,4127.046,3992.2111,59707.3321
L-23434068,Complete,257,Eric Kurjan,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2023-11-23 0:00,2023-11-28 0:00,44722.2482,3577.7799,5158.5946,54527.7952
G-23985002,Complete,257,Eric Kurjan,1578,"Vision Cycles, Inc.",1,XRQ - TRUCK GROUND,2020-09-11 0:00,2020-09-18 0:00,16463.6981,1317.0958,2020.8429,19801.6368
G-72904583,Complete,256,Frank Pellow,1540,Bergeron Off-Roads,5,CARGO TRANSPORT 5,2021-09-29 0:00,2021-10-07 0:00,2481.6495,198.532,247.283,2927.4645
B-16631528,Rejected,253,Linda Meisner,1652,Victory Bikes,2,ZY - EXPRESS,2025-04-03 0:00,2025-04-08 0:00,54518.715,4361.4972,6271.5228,66454.7697
J-19023530,Complete,251,Mikael Sandberg,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2024-02-21 0:00,2024-03-14 0:00,32821.5185,2625.7215,16100.6321,51547.8721
G-34384406,Complete,260,Annette Hill,1576,Superior Bicycles,2,ZY - EXPRESS,2025-05-31 0:00,2025-06-03 0:00,46986.312,3758.905,4640.8668,55386.0838
J-73172510,Complete,252,Arvind Rao,1646,Electronic Bike Repair & Supplies,5,CARGO TRANSPORT 5,2020-10-11 0:00,2020-10-18 0:00,19236.525,1538.922,4770.6588,25546.1058
A-17777899,Complete,259,Ben Miller,1576,Superior Bicycles,2,ZY - EXPRESS,2025-09-03 0:00,2025-09-07 0:00,46986.312,3758.905,4744.3887,55489.6057
A-50285996,Complete,258,Erin Hagens,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2022-10-09 0:00,2022-10-18 0:00,43631.4616,3490.5169,8170.9532,54187.0731
J-82175098,Complete,250,Sheela Word,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2021-12-28 0:00,2021-12-31 0:00,19176.5892,1534.1271,1178.0024,21888.7187
G-70391093,Complete,251,Mikael Sandberg,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2025-12-09 0:00,2025-12-17 0:00,44460.9988,3556.8799,7204.6522,55222.5309
B-21855556,Complete,253,Linda Meisner,1560,Capital Road Cycles,5,CARGO TRANSPORT 5,2020-09-21 0:00,2020-09-29 0:00,13669.425,1093.554,1176.8389,15939.8179
K-18725663,Complete,261,Reinout Hillmann,1646,Electronic Bike Repair & Supplies,4,OVERNIGHT J-FAST,2020-04-14 0:00,2020-04-19 0:00,19236.525,1538.922,2994.386,23770.1074
J-98452304,Complete,259,Ben Miller,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2021-07-13 0:00,2021-07-17 0:00,9801.4278,784.1142,1007.8225,11593.3645
B-16073089,Complete,254,Fukiko Ogisu,1654,American Bikes,5,CARGO TRANSPORT 5,2025-01-04 0:00,2025-01-11 0:00,23077.6727,1846.2138,3642.5423,28566.4288
A-17542219,Complete,261,Reinout Hillmann,1542,Hill's Bicycle Service,5,CARGO TRANSPORT 5,2024-01-03 0:00,2024-01-28 0:00,31286.1414,2502.8913,4231.9835,38021.0162
J-11609571,Complete,261,Reinout Hillmann,1694,"Compete, Inc.",4,OVERNIGHT J-FAST,2025-05-04 0:00,2025-05-07 0:00,8624.7248,689.978,472.8737,9787.5765
J-65180156,Complete,260,Annette Hill,1588,Signature Cycles,4,OVERNIGHT J-FAST,2024-06-14 0:00,2024-06-17 0:00,44672.6323,3573.8106,4652.9032,51841.3592
J-11558738,Complete,251,Mikael Sandberg,1576,Superior Bicycles,2,ZY - EXPRESS,2025-11-06 0:00,2025-11-12 0:00,46986.312,3758.905,5140.774,55885.991
J-45802879,Complete,259,Ben Miller,1578,"Vision Cycles, Inc.",2,ZY - EXPRESS,2025-06-21 0:00,2025-06-28 0:00,32406.2015,2592.4961,3287.117,38285.8146
C-10890650,Complete,260,Annette Hill,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2023-04-27 0:00,2023-05-08 0:00,10297.625,823.81,1225.4869,12346.9219
J-43486698,Complete,255,Gordon Hee,1588,Signature Cycles,5,CARGO TRANSPORT 5,2024-12-09 0:00,2024-12-19 0:00,44672.6323,3573.8106,10694.9776,58941.4205
G-38239977,Complete,256,Frank Pellow,1696,Chicago City Saddles,3,OVERSEAS - DELUXE,2024-12-31 0:00,2025-01-30 0:00,43333.9832,3466.7187,4432.4007,51233.1026
J-44784370,Complete,256,Frank Pellow,1658,Crowley Sport,4,OVERNIGHT J-FAST,2020-11-12 0:00,2020-11-15 0:00,43878.45,3510.276,2529.1385,49917.8645
J-61875641,Rejected,261,Reinout Hillmann,1498,"Trikes, Inc.",4,OVERNIGHT J-FAST,2024-06-01 0:00,2024-06-04 0:00,29201.6736,2336.1339,3694.4539,35232.2614
K-14604623,Complete,253,Linda Meisner,1610,Hybrid Bicycle Center,2,ZY - EXPRESS,2023-01-07 0:00,2023-01-12 0:00,24248.0501,1939.844,975.9537,26620.5708
B-27257538,Complete,259,Ben Miller,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2020-10-08 0:00,2020-10-11 0:00,39297.0444,3143.7636,2514.3596,44955.1676
B-48267098,Complete,254,Fukiko Ogisu,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2022-10-15 0:00,2022-10-20 0:00,43631.4616,3490.5169,7599.6717,55816.0832
B-26161549,Complete,251,Mikael Sandberg,1638,Inline Accessories,5,CARGO TRANSPORT 5,2020-02-22 0:00,2020-03-18 0:00,34644.225,2771.538,6269.761,43685.524
A-85196819,Complete,252,Arvind Rao,1538,Vista Road Bikes,5,CARGO TRANSPORT 5,2022-12-21 0:00,2022-12-28 0:00,39759.406,3180.7525,2330.8359,45270.9944
J-30060232,Complete,253,Linda Meisner,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2020-01-21 0:00,2020-01-30 0:00,28642.3601,2291.3888,6882.3823,37816.1312
G-78703085,Complete,256,Frank Pellow,1588,Signature Cycles,4,OVERNIGHT J-FAST,2024-12-18 0:00,2024-12-20 0:00,44672.6323,3573.8106,3476.6547,51723.0976
J-43334298,Complete,260,Annette Hill,1586,Mitchell Sports,5,CARGO TRANSPORT 5,2021-05-07 0:00,2021-05-15 0:00,44975.4112,3598.0329,11781.8261,60355.2702
A-35189859,Complete,257,Eric Kurjan,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2021-08-17 0:00,2021-08-23 0:00,42567.2796,3405.3824,10754.8602,57862.0726
B-54852115,Complete,255,Gordon Hee,1498,"Trikes, Inc.",5,CARGO TRANSPORT 5,2025-06-09 0:00,2025-06-17 0:00,29931.7154,2394.5372,3159.458,35485.7106
J-95327730,Complete,260,Annette Hill,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2022-10-24 0:00,2022-10-28 0:00,21630.4533,1730.4363,1917.919,25278.8086
B-39773398,Complete,258,Erin Hagens,1696,Chicago City Saddles,2,ZY - EXPRESS,2021-12-29 0:00,2022-01-02 0:00,156395.8069,12511.6646,30737.6723,199645.1438
G-54829643,Complete,251,Mikael Sandberg,1586,Mitchell Sports,4,OVERNIGHT J-FAST,2020-06-26 0:00,2020-06-30 0:00,43878.45,3510.276,2888.2103,50276.9363
D-43385295,Rejected,255,Gordon Hee,1526,International Bicycles,2,ZY - EXPRESS,2023-10-31 0:00,2023-11-04 0:00,30367.5887,2429.4071,4707.7045,37504.7059
D-66514687,Complete,257,Eric Kurjan,1658,Crowley Sport,5,CARGO TRANSPORT 5,2024-10-15 0:00,2024-10-24 0:00,48433.5987,3874.6879,12864.3297,65172.6163
G-97283158,Complete,258,Erin Hagens,1620,Lakewood Bicycle,1,XRQ - TRUCK GROUND,2020-03-25 0:00,2020-04-01 0:00,5711.475,456.918,467.7663,6636.1593
G-71692935,Complete,261,Reinout Hillmann,1588,Signature Cycles,4,OVERNIGHT J-FAST,2025-06-30 0:00,2025-07-04 0:00,45789.4481,3663.1558,4265.2361,53717.84
B-96500647,Complete,251,Mikael Sandberg,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2021-03-18 0:00,2021-03-24 0:00,30478.0428,2438.2434,3099.9679,36016.2541
G-86585062,Complete,251,Mikael Sandberg,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2023-05-06 0:00,2023-05-12 0:00,30844.6891,2467.5751,5781.847,39093.8583
G-42870093,Complete,256,Frank Pellow,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2020-06-25 0:00,2020-07-01 0:00,41529.0533,3322.3243,14805.3924,60849.9054
G-51579684,Complete,256,Frank Pellow,1628,Bicycle Specialists,5,CARGO TRANSPORT 5,2024-08-25 0:00,2024-08-29 0:00,38240.7421,3059.2594,6381.4102,47681.4117
J-12707891,Complete,258,Erin Hagens,1680,Jackson Authority,5,CARGO TRANSPORT 5,2025-04-15 0:00,2025-04-20 0:00,22574.5638,1805.9651,2483.3523,26326.6036
J-89278830,Complete,261,Reinout Hillmann,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2021-07-06 0:00,2021-07-12 0:00,29358.4192,2348.6735,8231.9036,39938.9963
J-21777404,Complete,253,Linda Meisner,1570,First Rate Bicycles,5,CARGO TRANSPORT 5,2024-04-08 0:00,2024-04-15 0:00,56140.3927,4491.2314,9264.8394,69896.4635
B-79230896,Complete,260,Annette Hill,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2024-02-03 0:00,2024-02-10 0:00,43376.5842,3470.1267,21616.0139,68462.7248
J-78977463,Complete,255,Gordon Hee,1672,Expert Bike Co,2,ZY - EXPRESS,2025-09-30 0:00,2025-10-05 0:00,784.743,62.7794,99.4851,947.0075
J-98821592,Complete,253,Linda Meisner,1526,International Bicycles,5,CARGO TRANSPORT 5,2023-09-19 0:00,2023-09-28 0:00,30367.5887,2429.4071,4002.552,36799.5478
G-76392597,Complete,251,Mikael Sandberg,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2022-12-31 0:00,2023-01-10 0:00,41286.4573,3302.9166,6800.3782,51389.7521
G-75975377,Complete,260,Annette Hill,1672,Expert Bike Co,4,OVERNIGHT J-FAST,2021-03-17 0:00,2021-03-22 0:00,412.3114,32.9849,22.9287,468.225
A-34744309,Complete,258,Erin Hagens,1576,Superior Bicycles,3,OVERSEAS - DELUXE,2021-02-26 0:00,2021-03-08 0:00,42567.2796,3405.3824,4358.0183,50330.6803
A-73224410,Rejected,255,Gordon Hee,1652,Victory Bikes,5,CARGO TRANSPORT 5,2021-02-07 0:00,2021-02-13 0:00,52877.7769,4230.2221,7782.4815,64890.4805
A-55040636,Complete,257,Eric Kurjan,1610,Hybrid Bicycle Center,2,ZY - EXPRESS,2020-03-03 0:00,2020-03-08 0:00,22516.725,1801.338,2576.5162,26894.5792
E-35691477,Rejected,256,Frank Pellow,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2023-08-12 0:00,2023-08-18 0:00,42318.6187,3385.4895,4207.6955,49911.3149
J-82392477,Complete,258,Erin Hagens,1696,Chicago City Saddles,5,CARGO TRANSPORT 5,2025-04-07 0:00,2025-04-11 0:00,172631.7077,13810.5366,22041.8927,208484.137
