Purchase_Order_ID,Status_Description,Employee_Name,Vendor_Name,Vendor_ID,Shipment_Method,Order_Date,Ship_Date,Subtotal,Tax_Amount,Freight,Total_Due,SKU_Category,SKU
PO11921,Complete,Douglas Garcia,Vendor 37,V037,Overnight,2025-08-08,2025-08-14,4134.57,206.73,95.54,4436.84,Miscellaneous,MS048
PO11154,Complete,Kevin Meyer,Vendor 44,V044,Overnight,2025-01-08,2025-01-09,2848.01,142.4,65.44,3055.85,Electronics,EL001
PO11662,Complete,Rachel Moore,Vendor 15,V015,Overnight,2025-02-22,2025-02-27,127.56,6.38,87.74,221.68,Office Supplies,OS020
PO11427,Complete,Erica Nelson,Vendor 39,V039,Express,2025-07-24,2025-07-27,4642.6,232.13,88.98,4963.71,Electronics,EL010
PO10385,Complete,Kelly Moore,Vendor 12,V012,Ground,2025-08-22,2025-08-28,4736.47,236.82,64.12,5037.41,Miscellaneous,MS010
PO11795,Complete,Brooke Jackson,Vendor 5,V005,Express,2025-06-24,2025-06-26,531.05,26.55,92.79,650.39,Furniture,FC021
PO11760,Complete,Randy Hernandez,Vendor 8,V008,Air,2025-09-15,2025-09-21,2282.0,114.1,32.07,2428.17,Furniture,FC015
PO10855,Complete,Rachel Moore,Vendor 39,V039,Overnight,2025-01-25,2025-02-01,2811.35,140.57,93.64,3045.56,Miscellaneous,MS020
PO11590,Rejected,Kelly Moore,Vendor 36,V036,Air,2025-08-06,2025-08-09,4745.22,237.26,97.38,5079.86,Furniture,FC012
PO10220,Complete,Kevin Meyer,Vendor 19,V019,Overnight,2025-11-03,2025-11-05,3523.58,176.18,90.28,3790.04,Electronics,EL015
PO10642,Rejected,Michael Brown,Vendor 2,V002,Express,2025-10-13,2025-10-19,1396.17,69.81,65.14,1531.12,Electronics,EL008
PO10002,Complete,Patrick Chaney Jr.,Vendor 34,V034,Overnight,2025-07-30,2025-07-31,21.49,1.07,92.49,115.05,Miscellaneous,MS023
PO10113,Complete,Robert Brown,Vendor 22,V022,Express,2025-06-05,2025-06-10,3110.91,155.55,67.64,3334.1,Miscellaneous,MS021
PO10699,Complete,Robert Moss,Vendor 47,V047,Overnight,2025-11-06,2025-11-09,3270.74,163.54,32.9,3467.18,Miscellaneous,MS036
PO11956,Complete,Michael Brown,Vendor 23,V023,Overnight,2025-07-07,2025-07-12,1849.17,92.46,67.47,2009.1,Electronics,EL046
PO10952,Complete,Robert Moss,Vendor 28,V028,Express,2025-06-17,2025-06-19,927.25,46.36,54.3,1027.91,Electronics,EL040
PO11649,Complete,Kelly Moore,Vendor 24,V024,Air,2025-08-13,2025-08-20,3686.96,184.35,28.02,3899.33,Maintenance,MT038
PO11637,Complete,Kelly Andrews,Vendor 18,V018,Express,2025-04-28,2025-05-01,1940.26,97.01,70.03,2107.3,Maintenance,MT035
PO11785,Complete,Kelly Moore,Vendor 23,V023,Overnight,2025-11-11,2025-11-17,4217.83,210.89,23.02,4451.74,Miscellaneous,MS030
PO11411,Complete,Randy Hernandez,Vendor 34,V034,Overnight,2025-09-15,2025-09-20,1194.49,59.72,62.03,1316.24,Office Supplies,OS020
PO11410,Rejected,Brandi Smith,Vendor 1,V001,Ground,2025-03-09,2025-03-14,4655.99,232.8,30.8,4919.59,Furniture,FC042
PO11534,Complete,Kelly Moore,Vendor 8,V008,Express,2025-07-03,2025-07-06,307.42,15.37,35.35,358.14,Electronics,EL040
PO11292,Complete,Kevin Meyer,Vendor 27,V027,Ground,2025-05-11,2025-05-17,2440.89,122.04,42.38,2605.31,Miscellaneous,MS004
PO11847,Complete,Laura Morgan,Vendor 24,V024,Overnight,2025-12-15,2025-12-21,128.87,6.44,87.95,223.26,Miscellaneous,MS044
PO10442,Rejected,Rachel Moore,Vendor 26,V026,Express,2025-05-12,2025-05-14,448.98,22.45,17.94,489.37,Furniture,FC003
PO11521,Rejected,Erica Nelson,Vendor 46,V046,Ground,2025-02-12,2025-02-17,4884.94,244.25,34.29,5163.48,Electronics,EL010
PO11137,Complete,Rachel Moore,Vendor 33,V033,Ground,2025-09-07,2025-09-09,3141.74,157.09,52.52,3351.35,Miscellaneous,MS023
PO11716,Complete,Brooke Jackson,Vendor 6,V006,Overnight,2025-05-30,2025-06-06,1017.67,50.88,31.78,1100.33,Maintenance,MT048
PO11257,Complete,Kelly Moore,Vendor 46,V046,Ground,2025-12-03,2025-12-09,832.28,41.61,37.68,911.57,Electronics,EL042
PO11903,Rejected,Angie Boyd,Vendor 33,V033,Express,2025-01-17,2025-01-23,1930.92,96.55,43.46,2070.93,Maintenance,MT022
PO11632,Complete,Kimberly Richardson,Vendor 6,V006,Air,2025-05-01,2025-05-08,2248.16,112.41,39.72,2400.29,Electronics,EL050
PO11696,Complete,Rachel Moore,Vendor 17,V017,Express,2025-11-15,2025-11-21,894.36,44.72,5.04,944.12,Miscellaneous,MS008
PO11398,Complete,Robert Brown,Vendor 47,V047,Ground,2025-08-23,2025-08-28,2690.44,134.52,26.88,2851.84,Miscellaneous,MS016
PO10664,Complete,Michael Brown,Vendor 21,V021,Overnight,2025-05-17,2025-05-21,2769.65,138.48,11.01,2919.14,Office Supplies,OS008
PO11874,Complete,Randy Hernandez,Vendor 31,V031,Ground,2025-11-03,2025-11-05,1556.39,77.82,19.57,1653.78,Furniture,FC029
PO11258,Complete,Brandi Smith,Vendor 7,V007,Express,2025-03-12,2025-03-19,3619.02,180.95,22.57,3822.54,Furniture,FC007
PO11811,Complete,Rachel Moore,Vendor 2,V002,Overnight,2025-04-07,2025-04-11,3037.76,151.89,74.74,3264.39,Electronics,EL013
PO11701,Complete,Kelly Moore,Vendor 2,V002,Express,2025-05-23,2025-05-30,3013.18,150.66,6.62,3170.46,Electronics,EL049
PO10318,Complete,Kelly Andrews,Vendor 26,V026,Ground,2025-03-03,2025-03-06,4168.29,208.41,47.21,4423.91,Maintenance,MT042
PO10649,Complete,Erica Nelson,Vendor 36,V036,Ground,2025-01-14,2025-01-17,3480.32,174.02,73.89,3728.23,Miscellaneous,MS026
PO11435,Complete,Randy Hernandez,Vendor 8,V008,Overnight,2025-03-08,2025-03-12,3554.01,177.7,19.9,3751.61,Miscellaneous,MS013
PO11480,Complete,Angie Boyd,Vendor 6,V006,Air,2025-03-04,2025-03-11,4850.45,242.52,8.52,5101.49,Furniture,FC018
PO10710,Complete,Kelly Moore,Vendor 46,V046,Ground,2025-09-12,2025-09-14,268.79,13.44,81.55,363.78,Miscellaneous,MS004
PO11383,Complete,Robert Moss,Vendor 13,V013,Overnight,2025-09-02,2025-09-03,4853.02,242.65,5.9,5101.57,Office Supplies,OS044
PO11283,Complete,Dorothy Hines,Vendor 27,V027,Ground,2025-04-02,2025-04-04,3448.31,172.42,65.68,3686.41,Office Supplies,OS029
PO11769,Complete,Brooke Jackson,Vendor 30,V030,Overnight,2025-02-22,2025-02-25,3906.77,195.34,97.33,4199.44,Electronics,EL048
PO10973,Complete,Robert Moss,Vendor 12,V012,Ground,2025-03-28,2025-03-30,601.04,30.05,81.82,712.91,Miscellaneous,MS050
PO10628,Complete,Kelly Andrews,Vendor 48,V048,Express,2025-07-04,2025-07-08,4884.8,244.24,14.88,5143.92,Electronics,EL029
PO10633,Rejected,Kelly Moore,Vendor 21,V021,Air,2025-04-30,2025-05-06,4086.42,204.32,63.74,4354.48,Maintenance,MT044
PO11307,Rejected,Kelly Moore,Vendor 4,V004,Ground,2025-01-10,2025-01-16,273.71,13.69,6.46,293.86,Miscellaneous,MS040
PO11401,Rejected,Rachel Moore,Vendor 47,V047,Overnight,2025-07-13,2025-07-14,4554.89,227.74,88.61,4871.24,Furniture,FC045
PO11409,Complete,Tommy Duarte,Vendor 17,V017,Overnight,2025-12-11,2025-12-15,457.37,22.87,82.88,563.12,Electronics,EL026
PO11249,Complete,Kelly Moore,Vendor 48,V048,Air,2025-06-25,2025-06-26,4445.69,222.28,48.84,4716.81,Maintenance,MT034
PO11993,Complete,Kelly Moore,Vendor 15,V015,Overnight,2025-11-16,2025-11-17,2646.4,132.32,36.14,2814.86,Furniture,FC033
PO11255,Complete,Angie Boyd,Vendor 13,V013,Ground,2025-07-21,2025-07-27,3029.79,151.49,64.36,3245.64,Miscellaneous,MS007
PO11497,Complete,Angie Boyd,Vendor 20,V020,Ground,2025-06-23,2025-06-25,1546.75,77.34,83.26,1707.35,Furniture,FC001
PO11372,Complete,Brandi Smith,Vendor 33,V033,Express,2025-05-23,2025-05-30,1473.48,73.67,10.37,1557.52,Miscellaneous,MS009
PO11530,Complete,Dorothy Hines,Vendor 19,V019,Ground,2025-08-25,2025-08-29,3810.6,190.53,15.26,4016.39,Electronics,EL039
PO11664,Complete,Dorothy Hines,Vendor 14,V014,Express,2025-08-16,2025-08-21,916.86,45.84,81.05,1043.75,Furniture,FC046
PO11355,Complete,Kimberly Richardson,Vendor 21,V021,Air,2025-05-11,2025-05-16,1475.5,73.78,71.7,1620.98,Miscellaneous,MS025
PO11966,Complete,Brooke Jackson,Vendor 44,V044,Express,2025-04-16,2025-04-23,2697.04,134.85,82.56,2914.45,Office Supplies,OS034
PO11941,Complete,Kelly Moore,Vendor 48,V048,Ground,2025-03-25,2025-04-01,4973.44,248.67,23.18,5245.29,Office Supplies,OS035
PO11644,Complete,Robert Moss,Vendor 3,V003,Air,2025-11-27,2025-12-02,191.42,9.57,81.86,282.85,Office Supplies,OS038
PO11888,Complete,Brooke Jackson,Vendor 21,V021,Air,2025-06-07,2025-06-10,4467.9,223.39,83.58,4774.87,Maintenance,MT001
PO10796,Complete,Kelly Andrews,Vendor 2,V002,Express,2025-07-06,2025-07-10,75.96,3.8,19.72,99.48,Office Supplies,OS044
PO10646,Complete,Kimberly Richardson,Vendor 46,V046,Air,2025-06-06,2025-06-12,1849.71,92.49,95.32,2037.52,Electronics,EL012
PO11013,Complete,Natalie Richardson,Vendor 43,V043,Overnight,2025-11-11,2025-11-18,3777.28,188.86,90.05,4056.19,Maintenance,MT034
PO11878,Complete,Kelly Moore,Vendor 24,V024,Ground,2025-06-08,2025-06-11,2351.55,117.58,31.37,2500.5,Office Supplies,OS006
PO10557,Complete,Robert Brown,Vendor 39,V039,Ground,2025-12-27,2025-12-28,1975.78,98.79,84.55,2159.12,Office Supplies,OS011
PO10682,Complete,Tommy Duarte,Vendor 43,V043,Ground,2025-03-02,2025-03-07,4372.93,218.65,60.25,4651.83,Miscellaneous,MS043
PO10578,Complete,Patrick Chaney Jr.,Vendor 13,V013,Air,2025-07-20,2025-07-24,4188.93,209.45,46.37,4444.75,Office Supplies,OS050
PO11820,Complete,Brandi Smith,Vendor 25,V025,Ground,2025-10-01,2025-10-03,4688.62,234.43,33.58,4956.63,Office Supplies,OS036
PO11110,Complete,Robert Moss,Vendor 18,V018,Air,2025-06-06,2025-06-11,4993.92,249.7,18.09,5261.71,Miscellaneous,MS008
PO11267,Complete,Michael Brown,Vendor 3,V003,Overnight,2025-08-04,2025-08-08,2501.42,125.07,98.13,2724.62,Miscellaneous,MS019
PO11723,Complete,Randy Hernandez,Vendor 1,V001,Overnight,2025-12-28,2026-01-04,2098.87,104.94,70.62,2274.43,Miscellaneous,MS014
PO11184,Rejected,Erica Nelson,Vendor 5,V005,Express,2025-07-02,2025-07-04,3682.69,184.13,84.35,3951.17,Electronics,EL047
PO10525,Complete,Patrick Chaney Jr.,Vendor 10,V010,Ground,2025-10-25,2025-10-28,686.15,34.31,55.31,775.77,Miscellaneous,MS015
PO11060,Complete,Laura Morgan,Vendor 1,V001,Express,2025-03-15,2025-03-18,73.74,3.69,12.43,89.86,Furniture,FC017
PO10541,Complete,Randy Hernandez,Vendor 15,V015,Overnight,2025-07-27,2025-08-03,3641.69,182.08,15.03,3838.8,Maintenance,MT024
PO11195,Complete,Angie Boyd,Vendor 26,V026,Overnight,2025-12-06,2025-12-08,2218.84,110.94,77.4,2407.18,Maintenance,MT013
PO11679,Complete,Jacob Patterson,Vendor 10,V010,Overnight,2025-11-16,2025-11-17,3044.5,152.22,39.92,3236.64,Maintenance,MT039
PO10749,Complete,Natalie Richardson,Vendor 30,V030,Express,2025-05-09,2025-05-15,4387.91,219.4,76.68,4683.99,Furniture,FC030
PO11891,Complete,Robert Moss,Vendor 13,V013,Express,2025-02-21,2025-02-22,237.36,11.87,8.92,258.15,Furniture,FC033
PO11431,Complete,Kimberly Richardson,Vendor 12,V012,Air,2025-12-29,2026-01-04,4486.74,224.34,6.51,4717.59,Electronics,EL038
PO10485,Rejected,Laura Morgan,Vendor 9,V009,Ground,2025-11-17,2025-11-21,1909.72,95.49,62.58,2067.79,Furniture,FC030
PO11758,Rejected,Michael Brown,Vendor 28,V028,Ground,2025-09-25,2025-09-29,628.57,31.43,20.25,680.25,Office Supplies,OS016
PO10096,Complete,Kelly Andrews,Vendor 5,V005,Express,2025-07-06,2025-07-07,2255.3,112.77,75.27,2443.34,Maintenance,MT032
PO11021,Complete,Angie Boyd,Vendor 19,V019,Air,2025-12-25,2025-12-27,1105.05,55.25,9.84,1170.14,Maintenance,MT027
PO10564,Complete,Rachel Moore,Vendor 47,V047,Air,2025-12-22,2025-12-24,1592.3,79.62,76.5,1748.42,Electronics,EL024
PO11265,Rejected,Angie Boyd,Vendor 11,V011,Air,2025-03-06,2025-03-07,2094.37,104.72,39.18,2238.27,Furniture,FC021
PO10743,Complete,Robert Brown,Vendor 29,V029,Overnight,2025-12-25,2025-12-30,2619.16,130.96,80.39,2830.51,Furniture,FC026
PO10864,Complete,Erica Nelson,Vendor 43,V043,Air,2025-11-18,2025-11-25,1782.28,89.11,94.89,1966.28,Office Supplies,OS015
PO11599,Complete,Jacob Patterson,Vendor 4,V004,Overnight,2025-12-18,2025-12-22,4883.71,244.19,6.38,5134.28,Furniture,FC017
PO11715,Complete,Randy Hernandez,Vendor 48,V048,Express,2025-01-01,2025-01-07,2874.61,143.73,93.44,3111.78,Furniture,FC025
PO11485,Complete,Michael Brown,Vendor 6,V006,Ground,2025-12-23,2025-12-30,2007.35,100.37,16.64,2124.0,Miscellaneous,MS017
PO10892,Complete,Angie Boyd,Vendor 35,V035,Overnight,2025-09-18,2025-09-25,201.06,10.05,73.91,285.02,Electronics,EL006
PO11578,Rejected,Michael Brown,Vendor 12,V012,Air,2025-04-01,2025-04-07,3220.65,161.03,26.67,3408.35,Office Supplies,OS009
PO11039,Complete,Brooke Jackson,Vendor 43,V043,Ground,2025-04-11,2025-04-18,3087.21,154.36,62.8,3304.37,Miscellaneous,MS001
PO10207,Complete,Michael Brown,Vendor 17,V017,Overnight,2025-11-17,2025-11-24,2454.35,122.72,25.71,2602.78,Furniture,FC042
PO10393,Complete,Patrick Chaney Jr.,Vendor 44,V044,Air,2025-06-14,2025-06-19,1119.41,55.97,38.38,1213.76,Office Supplies,OS025
PO10795,Complete,Kelly Moore,Vendor 35,V035,Ground,2025-03-21,2025-03-25,4808.84,240.44,72.82,5122.1,Office Supplies,OS017
PO10871,Complete,Douglas Garcia,Vendor 5,V005,Overnight,2025-10-14,2025-10-18,3059.67,152.98,66.5,3279.15,Furniture,FC016
PO10398,Complete,Patrick Chaney Jr.,Vendor 13,V013,Overnight,2025-04-06,2025-04-10,1914.87,95.74,92.52,2103.13,Furniture,FC029
PO10767,Complete,Rachel Moore,Vendor 43,V043,Air,2025-09-20,2025-09-22,2479.54,123.98,65.46,2668.98,Electronics,EL002
PO11880,Complete,Brandi Smith,Vendor 3,V003,Air,2025-08-19,2025-08-22,3140.36,157.02,63.15,3360.53,Furniture,FC013
PO11242,Complete,Michael Brown,Vendor 42,V042,Overnight,2025-06-10,2025-06-11,714.44,35.72,55.5,805.66,Electronics,EL034
PO11029,Complete,Robert Moss,Vendor 7,V007,Air,2025-10-12,2025-10-15,4064.44,203.22,81.57,4349.23,Office Supplies,OS010
PO11793,Rejected,Jacob Patterson,Vendor 30,V030,Air,2025-12-22,2025-12-28,3328.46,166.42,32.01,3526.89,Maintenance,MT032
PO10643,Complete,Erica Nelson,Vendor 10,V010,Express,2025-10-25,2025-10-28,1803.17,90.16,34.76,1928.09,Miscellaneous,MS036
PO11932,Complete,Robert Moss,Vendor 13,V013,Express,2025-08-06,2025-08-09,4388.11,219.41,86.77,4694.29,Miscellaneous,MS011
PO10613,Rejected,Jacob Patterson,Vendor 47,V047,Ground,2025-09-07,2025-09-11,4839.73,241.99,70.98,5152.7,Maintenance,MT028
PO11763,Complete,Rachel Moore,Vendor 32,V032,Express,2025-10-31,2025-11-06,2262.89,113.14,15.13,2391.16,Office Supplies,OS042
PO10961,Complete,Kevin Meyer,Vendor 14,V014,Overnight,2025-05-18,2025-05-22,2668.04,133.4,93.0,2894.44,Office Supplies,OS020
PO11571,Complete,Michael Brown,Vendor 20,V020,Ground,2025-02-01,2025-02-07,872.05,43.6,26.94,942.59,Miscellaneous,MS033
PO10726,Complete,Natalie Richardson,Vendor 20,V020,Overnight,2025-11-19,2025-11-22,4364.42,218.22,98.88,4681.52,Maintenance,MT003
PO10684,Complete,Michael Brown,Vendor 44,V044,Air,2025-08-01,2025-08-05,171.61,8.58,52.02,232.21,Maintenance,MT042
PO10099,Rejected,Randy Hernandez,Vendor 32,V032,Ground,2025-01-08,2025-01-09,4790.43,239.52,45.98,5075.93,Miscellaneous,MS045
PO10805,Complete,Angie Boyd,Vendor 14,V014,Express,2025-06-23,2025-06-27,912.45,45.62,9.46,967.53,Electronics,EL048
PO11752,Complete,Erica Nelson,Vendor 25,V025,Express,2025-06-19,2025-06-25,2659.16,132.96,40.37,2832.49,Maintenance,MT035
PO11598,Complete,Angie Boyd,Vendor 32,V032,Express,2025-09-21,2025-09-28,391.02,19.55,68.13,478.7,Maintenance,MT036
PO10407,Complete,Jacob Patterson,Vendor 11,V011,Air,2025-12-26,2025-12-30,4033.01,201.65,57.29,4291.95,Miscellaneous,MS046
PO10503,Complete,Erica Nelson,Vendor 37,V037,Overnight,2025-05-08,2025-05-11,4026.15,201.31,72.12,4299.58,Maintenance,MT046
PO11072,Rejected,Kelly Moore,Vendor 13,V013,Ground,2025-01-30,2025-02-06,4065.51,203.28,85.05,4353.84,Miscellaneous,MS049
PO11057,Complete,Robert Brown,Vendor 10,V010,Ground,2025-08-20,2025-08-24,4681.98,234.1,95.45,5011.53,Maintenance,MT017
PO10930,Complete,Kelly Moore,Vendor 4,V004,Overnight,2025-02-04,2025-02-08,124.37,6.22,41.55,172.14,Maintenance,MT009
PO10780,Complete,Brooke Jackson,Vendor 2,V002,Express,2025-11-22,2025-11-26,2035.25,101.76,57.47,2194.48,Office Supplies,OS032
PO11864,Complete,Brooke Jackson,Vendor 27,V027,Air,2025-04-24,2025-04-28,4921.22,246.06,70.84,5238.12,Maintenance,MT033
PO10201,Complete,Kimberly Richardson,Vendor 13,V013,Overnight,2025-07-27,2025-08-01,2915.17,145.76,93.39,3154.32,Furniture,FC039
PO10135,Complete,Kelly Andrews,Vendor 30,V030,Overnight,2025-06-28,2025-07-02,23.55,1.18,87.24,111.97,Maintenance,MT046
PO11052,Complete,Natalie Richardson,Vendor 45,V045,Express,2025-08-30,2025-09-06,4813.48,240.67,41.44,5095.59,Maintenance,MT007
PO10041,Complete,Randy Hernandez,Vendor 31,V031,Air,2025-06-14,2025-06-16,361.15,18.06,29.3,408.51,Electronics,EL025
PO11018,Complete,Brooke Jackson,Vendor 24,V024,Air,2025-06-25,2025-06-28,1278.83,63.94,30.78,1373.55,Office Supplies,OS027
PO10231,Complete,Randy Hernandez,Vendor 44,V044,Air,2025-09-30,2025-10-07,3254.36,162.72,52.15,3469.23,Office Supplies,OS040
PO11514,Complete,Tommy Duarte,Vendor 13,V013,Air,2025-08-29,2025-08-30,1609.56,80.48,66.91,1756.95,Furniture,FC018
PO11797,Rejected,Michael Brown,Vendor 35,V035,Ground,2025-12-28,2025-12-30,2444.21,122.21,40.3,2606.72,Maintenance,MT026
PO10379,Complete,Kevin Meyer,Vendor 18,V018,Express,2025-03-03,2025-03-07,669.95,33.5,9.52,712.97,Electronics,EL047
PO10289,Complete,Randy Hernandez,Vendor 46,V046,Ground,2025-12-31,2026-01-05,2371.53,118.58,79.13,2569.24,Office Supplies,OS020
PO10419,Complete,Kelly Andrews,Vendor 29,V029,Air,2025-04-19,2025-04-21,2459.25,122.96,41.24,2623.45,Office Supplies,OS006
PO11699,Rejected,Michael Brown,Vendor 22,V022,Air,2025-10-29,2025-10-31,4463.42,223.17,85.28,4771.87,Miscellaneous,MS032
PO10392,Complete,Douglas Garcia,Vendor 8,V008,Air,2025-01-09,2025-01-12,1794.11,89.71,22.14,1905.96,Office Supplies,OS002
PO10593,Complete,Kelly Moore,Vendor 2,V002,Air,2025-04-30,2025-05-03,296.69,14.83,27.55,339.07,Furniture,FC008
PO11523,Complete,Patrick Chaney Jr.,Vendor 26,V026,Express,2025-07-26,2025-07-29,2996.81,149.84,54.74,3201.39,Miscellaneous,MS004
PO11163,Complete,Patrick Chaney Jr.,Vendor 13,V013,Overnight,2025-09-06,2025-09-10,1721.4,86.07,55.42,1862.89,Furniture,FC001
PO11087,Complete,Robert Moss,Vendor 19,V019,Ground,2025-09-08,2025-09-09,2783.04,139.15,39.29,2961.48,Office Supplies,OS009
PO11496,Complete,Laura Morgan,Vendor 14,V014,Express,2025-05-05,2025-05-12,1217.19,60.86,21.08,1299.13,Furniture,FC023
PO10648,Complete,Kevin Meyer,Vendor 41,V041,Air,2025-10-20,2025-10-23,2213.57,110.68,42.2,2366.45,Office Supplies,OS016
PO11153,Complete,Dorothy Hines,Vendor 38,V038,Ground,2025-11-18,2025-11-23,1118.39,55.92,9.48,1183.79,Furniture,FC023
PO11368,Complete,Dorothy Hines,Vendor 27,V027,Overnight,2025-05-08,2025-05-09,425.71,21.29,19.21,466.21,Electronics,EL029
PO10521,Complete,Robert Moss,Vendor 42,V042,Express,2025-06-24,2025-06-26,1008.71,50.44,75.63,1134.78,Office Supplies,OS022
PO11863,Rejected,Brandi Smith,Vendor 7,V007,Air,2025-02-27,2025-03-05,3041.65,152.08,58.76,3252.49,Furniture,FC048
PO11881,Complete,Randy Hernandez,Vendor 24,V024,Air,2025-07-08,2025-07-09,468.48,23.42,20.42,512.32,Furniture,FC029
PO10065,Complete,Tommy Duarte,Vendor 39,V039,Express,2025-11-07,2025-11-14,4535.27,226.76,99.62,4861.65,Maintenance,MT046
PO11837,Complete,Dorothy Hines,Vendor 20,V020,Overnight,2025-06-25,2025-06-26,1262.89,63.14,69.61,1395.64,Electronics,EL003
PO10015,Complete,Laura Morgan,Vendor 49,V049,Express,2025-06-12,2025-06-17,2947.04,147.35,67.94,3162.33,Maintenance,MT023
PO11181,Rejected,Robert Moss,Vendor 39,V039,Express,2025-04-26,2025-04-28,1294.3,64.72,37.19,1396.21,Miscellaneous,MS036
PO11065,Complete,Kelly Moore,Vendor 26,V026,Express,2025-11-16,2025-11-21,2559.52,127.98,65.38,2752.88,Electronics,EL049
PO10493,Complete,Tommy Duarte,Vendor 23,V023,Ground,2025-01-19,2025-01-17,4538.5,226.93,45.41,4810.84,Office Supplies,OS030
PO10380,Complete,Michael Brown,Vendor 35,V035,Air,2025-02-21,2025-02-22,2949.46,147.47,72.76,3169.69,Office Supplies,OS003
PO10188,Complete,Michael Brown,Vendor 15,V015,Ground,2025-05-18,2025-05-21,2656.09,132.8,44.37,2833.26,Electronics,EL050
PO10764,Complete,Angie Boyd,Vendor 44,V044,Express,2025-01-27,2025-01-31,3730.66,186.53,72.29,3989.48,Miscellaneous,MS028
PO10217,Complete,Natalie Richardson,Vendor 33,V033,Air,2025-12-18,2025-12-19,931.48,46.57,82.97,1061.02,Maintenance,MT019
PO10792,Complete,Erica Nelson,Vendor 3,V003,Ground,2025-10-17,2025-10-19,1467.05,73.35,26.65,1567.05,Office Supplies,OS018
PO11077,Complete,Tommy Duarte,Vendor 20,V020,Air,2025-07-01,2025-07-07,1404.09,70.2,32.65,1506.94,Furniture,FC005
PO10879,Complete,Robert Moss,Vendor 4,V004,Air,2025-03-29,2025-03-30,3653.46,182.67,59.43,3895.56,Furniture,FC043
PO10338,Complete,Kevin Meyer,Vendor 3,V003,Overnight,2025-07-07,2025-07-09,4630.2,231.51,22.3,4884.01,Office Supplies,OS028
PO11773,Complete,Robert Moss,Vendor 18,V018,Air,2025-06-04,2025-06-06,19.16,0.96,67.2,87.32,Maintenance,MT009
PO10720,Complete,Douglas Garcia,Vendor 16,V016,Overnight,2025-10-07,2025-10-14,119.68,5.98,91.88,217.54,Maintenance,MT047
PO11749,Complete,Robert Moss,Vendor 15,V015,Overnight,2025-11-22,2025-11-26,3657.87,182.89,17.18,3857.94,Office Supplies,OS015
PO10296,Complete,Erica Nelson,Vendor 4,V004,Air,2025-02-07,2025-02-12,3566.92,178.35,10.45,3755.72,Furniture,FC007
PO11726,Complete,Brooke Jackson,Vendor 1,V001,Ground,2025-05-24,2025-05-30,1446.89,72.34,76.3,1595.53,Furniture,FC049
PO11017,Rejected,Brandi Smith,Vendor 34,V034,Ground,2025-12-22,2025-12-24,3598.86,179.94,72.8,3851.6,Miscellaneous,MS001
PO11276,Complete,Laura Morgan,Vendor 26,V026,Air,2025-04-15,2025-04-18,1250.52,62.53,36.85,1349.9,Miscellaneous,MS020
PO11751,Complete,Tommy Duarte,Vendor 2,V002,Air,2025-01-15,2025-01-16,3635.7,181.78,37.53,3855.01,Electronics,EL039
PO11486,Complete,Robert Brown,Vendor 3,V003,Air,2025-08-29,2025-09-02,2069.6,103.48,10.46,2183.54,Electronics,EL047
PO10456,Complete,Angie Boyd,Vendor 28,V028,Ground,2025-01-01,2025-01-04,1940.27,97.01,95.99,2133.27,Maintenance,MT023
PO11428,Rejected,Kelly Andrews,Vendor 32,V032,Air,2025-03-11,2025-03-17,2957.47,147.87,44.6,3149.94,Office Supplies,OS024
PO10816,Complete,Natalie Richardson,Vendor 48,V048,Air,2025-10-05,2025-10-12,3973.92,198.7,47.65,4220.27,Maintenance,MT031
PO11887,Complete,Kelly Moore,Vendor 28,V028,Overnight,2025-09-12,2025-09-15,4135.2,206.76,82.5,4424.46,Furniture,FC024
PO10270,Complete,Laura Morgan,Vendor 27,V027,Express,2025-03-30,2025-04-04,547.88,27.39,17.56,592.83,Furniture,FC032
PO10996,Complete,Douglas Garcia,Vendor 6,V006,Express,2025-06-20,2025-06-24,1060.96,53.05,12.14,1126.15,Miscellaneous,MS043
PO10202,Complete,Kelly Moore,Vendor 49,V049,Ground,2025-06-28,2025-07-01,4166.42,208.32,57.43,4432.17,Electronics,EL029
